valid_time,d2m,t2m,latitude,longitude
2023-02-25 12:00:00,282.9299,307.37708,16.100000000000797,79.49999999999977
2023-02-25 13:00:00,284.22098,305.16592,16.100000000000797,79.49999999999977
2023-02-25 14:00:00,286.22693,302.68408,16.100000000000797,79.49999999999977
2023-02-25 15:00:00,288.0395,300.60834,16.100000000000797,79.49999999999977
2023-02-25 16:00:00,288.51428,299.1233,16.100000000000797,79.49999999999977
2023-02-25 17:00:00,288.3966,298.03656,16.100000000000797,79.49999999999977
2023-02-25 18:00:00,288.15097,296.98392,16.100000000000797,79.49999999999977
2023-02-25 19:00:00,287.7943,296.24377,16.100000000000797,79.49999999999977
2023-02-25 20:00:00,287.53586,295.42874,16.100000000000797,79.49999999999977
2023-02-25 21:00:00,287.4406,294.58606,16.100000000000797,79.49999999999977
2023-02-25 22:00:00,287.39142,294.76733,16.100000000000797,79.49999999999977
2023-02-25 23:00:00,287.5734,294.70325,16.100000000000797,79.49999999999977
2023-02-26 00:00:00,287.92062,294.33728,16.100000000000797,79.49999999999977
2023-02-26 01:00:00,288.24033,294.38812,16.100000000000797,79.49999999999977
2023-02-26 02:00:00,288.77744,294.66318,16.100000000000797,79.49999999999977
2023-02-26 03:00:00,287.8449,298.29303,16.100000000000797,79.49999999999977
2023-02-26 04:00:00,284.79633,301.4701,16.100000000000797,79.49999999999977
2023-02-26 05:00:00,282.5948,303.8477,16.100000000000797,79.49999999999977
2023-02-26 06:00:00,281.9549,305.54236,16.100000000000797,79.49999999999977
2023-02-26 07:00:00,282.56137,306.5749,16.100000000000797,79.49999999999977
2023-02-26 08:00:00,283.36414,307.24628,16.100000000000797,79.49999999999977
2023-02-26 09:00:00,283.84784,307.4862,16.100000000000797,79.49999999999977
2023-02-26 10:00:00,284.16876,307.27014,16.100000000000797,79.49999999999977
2023-02-26 11:00:00,284.49756,306.46396,16.100000000000797,79.49999999999977
2023-02-26 12:00:00,284.542,304.965,16.100000000000797,79.49999999999977
2023-02-26 13:00:00,284.177,302.62708,16.100000000000797,79.49999999999977
2023-02-26 14:00:00,284.43127,300.61804,16.100000000000797,79.49999999999977
2023-02-26 15:00:00,285.35168,298.98904,16.100000000000797,79.49999999999977
2023-02-26 16:00:00,286.21313,297.76993,16.100000000000797,79.49999999999977
2023-02-26 17:00:00,286.78326,296.6792,16.100000000000797,79.49999999999977
2023-02-26 18:00:00,287.1947,295.53986,16.100000000000797,79.49999999999977
2023-02-26 19:00:00,286.86957,294.72525,16.100000000000797,79.49999999999977
2023-02-26 20:00:00,287.07217,293.84033,16.100000000000797,79.49999999999977
2023-02-26 21:00:00,287.23712,293.10727,16.100000000000797,79.49999999999977
2023-02-26 22:00:00,287.36334,292.60062,16.100000000000797,79.49999999999977
2023-02-26 23:00:00,287.3321,292.13226,16.100000000000797,79.49999999999977
2023-02-27 00:00:00,287.08398,291.8217,16.100000000000797,79.49999999999977
2023-02-27 01:00:00,286.9859,291.77237,16.100000000000797,79.49999999999977
2023-02-27 02:00:00,286.4906,294.5479,16.100000000000797,79.49999999999977
2023-02-27 03:00:00,286.40875,298.2836,16.100000000000797,79.49999999999977
2023-02-27 04:00:00,283.56192,301.66296,16.100000000000797,79.49999999999977
2023-02-27 05:00:00,282.2914,303.8709,16.100000000000797,79.49999999999977
2023-02-27 06:00:00,282.43085,305.2691,16.100000000000797,79.49999999999977
2023-02-27 07:00:00,281.79672,307.00992,16.100000000000797,79.49999999999977
2023-02-27 08:00:00,282.58105,307.6497,16.100000000000797,79.49999999999977
2023-02-27 09:00:00,283.40002,307.735,16.100000000000797,79.49999999999977
2023-02-27 10:00:00,284.3378,307.4076,16.100000000000797,79.49999999999977
2023-02-27 11:00:00,285.36755,306.48358,16.100000000000797,79.49999999999977
2023-02-27 12:00:00,286.25845,304.90088,16.100000000000797,79.49999999999977
2023-02-27 13:00:00,286.23712,302.5276,16.100000000000797,79.49999999999977
2023-02-27 14:00:00,285.70514,300.4879,16.100000000000797,79.49999999999977
2023-02-27 15:00:00,285.3169,298.96185,16.100000000000797,79.49999999999977
2023-02-27 16:00:00,285.10376,297.85974,16.100000000000797,79.49999999999977
2023-02-27 17:00:00,285.61188,296.5302,16.100000000000797,79.49999999999977
2023-02-27 18:00:00,286.02502,295.3263,16.100000000000797,79.49999999999977
2023-02-27 19:00:00,286.22726,295.27966,16.100000000000797,79.49999999999977
2023-02-27 20:00:00,286.2625,294.4234,16.100000000000797,79.49999999999977
2023-02-27 21:00:00,286.4496,293.26086,16.100000000000797,79.49999999999977
2023-02-27 22:00:00,286.841,292.3344,16.100000000000797,79.49999999999977
2023-02-27 23:00:00,287.4652,291.62863,16.100000000000797,79.49999999999977
2023-02-28 00:00:00,288.14255,291.06488,16.100000000000797,79.49999999999977
2023-02-28 01:00:00,288.44653,290.61792,16.100000000000797,79.49999999999977
2023-02-28 02:00:00,289.32843,292.46515,16.100000000000797,79.49999999999977
2023-02-28 03:00:00,289.77057,297.42703,16.100000000000797,79.49999999999977
2023-02-28 04:00:00,286.60715,300.76846,16.100000000000797,79.49999999999977
2023-02-28 05:00:00,283.63635,303.49225,16.100000000000797,79.49999999999977
2023-02-28 06:00:00,282.66003,305.28802,16.100000000000797,79.49999999999977
2023-02-28 07:00:00,281.5503,306.52313,16.100000000000797,79.49999999999977
2023-02-28 08:00:00,282.26343,307.1919,16.100000000000797,79.49999999999977
2023-02-28 09:00:00,282.9397,307.3648,16.100000000000797,79.49999999999977
2023-02-28 10:00:00,283.3977,307.1065,16.100000000000797,79.49999999999977
2023-02-28 11:00:00,283.7076,306.30646,16.100000000000797,79.49999999999977
