valid_time,u10,v10,latitude,longitude
2022-10-14 10:00:00,0.36367798,-1.866519,16.100000000000797,79.49999999999977
2022-10-14 11:00:00,0.1515503,-1.8049078,16.100000000000797,79.49999999999977
2022-10-14 12:00:00,-0.046920776,-1.5099697,16.100000000000797,79.49999999999977
2022-10-14 13:00:00,-0.1510315,-1.6376448,16.100000000000797,79.49999999999977
2022-10-14 14:00:00,-0.27230835,-1.3425083,16.100000000000797,79.49999999999977
2022-10-14 15:00:00,0.098861694,-0.7355194,16.100000000000797,79.49999999999977
2022-10-14 16:00:00,0.25914,-0.3609619,16.100000000000797,79.49999999999977
2022-10-14 17:00:00,0.9626007,0.23008728,16.100000000000797,79.49999999999977
2022-10-14 18:00:00,0.75161743,0.24502563,16.100000000000797,79.49999999999977
2022-10-14 19:00:00,0.80952454,-0.33512878,16.100000000000797,79.49999999999977
2022-10-14 20:00:00,0.62158203,-0.21618652,16.100000000000797,79.49999999999977
